sessionId,kwhTotal,dollars,created,ended,startTime,endTime,chargeTimeHrs,weekday,platform,distance,userId,stationId,locationId,managerVehicle,facilityType,Mon,Tues,Wed,Thurs,Fri,Sat,Sun,reportedZip
4272308,6.7,0,0015-04-24 12:49:48,0015-04-24 14:57:06,12,14,2.121666667,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
9932506,6.68,0,0015-04-25 09:56:02,0015-04-25 12:26:05,9,12,2.500833333,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
1956207,1.86,0,0015-04-25 13:32:29,0015-04-25 14:08:06,13,14,0.593611111,Sat,ios,32.8745456,98345808,955429,493904,1,1,0,0,0,0,0,1,0,1
4384506,6.8,0,0015-04-27 09:01:09,0015-04-27 11:20:08,9,11,2.316388889,Mon,ios,32.8745456,98345808,955429,493904,1,1,1,0,0,0,0,0,0,1
8698155,6.6,0,0015-04-28 08:55:52,0015-04-28 10:58:05,8,10,2.036944444,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
9855836,6.72,0,0015-04-29 08:59:27,0015-04-29 11:09:06,8,11,2.160833333,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
3233524,6.85,0,0015-04-30 09:01:33,0015-04-30 11:42:06,9,11,2.675833333,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
5353843,6.69,1.42,0015-05-01 08:58:06,0015-05-01 14:26:06,8,14,5.466666667,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
9432994,3.5,0,0015-05-01 16:00:55,0015-05-01 17:49:05,16,17,1.802777778,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
3000437,6.79,0,0015-05-04 09:23:48,0015-05-04 11:39:06,9,11,2.255,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
1756465,1.39,0,0015-05-04 17:32:54,0015-05-04 18:52:07,17,18,1.320277778,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
6774113,6.73,0,0015-05-05 09:03:39,0015-05-05 12:20:09,9,12,3.275,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
9540540,6.7,0,0015-05-06 08:57:55,0015-05-06 11:04:06,8,11,2.103055556,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
9596836,6.69,0,0015-05-07 09:06:04,0015-05-07 11:11:06,9,11,2.083888889,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
3520393,6.69,0,0015-05-08 09:07:12,0015-05-08 11:10:14,9,11,2.050555556,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
6096052,1.52,0,0015-05-08 17:36:55,0015-05-08 18:57:07,17,18,1.336666667,Fri,ios,32.8745456,98345808,955429,493904,1,1,0,0,0,0,1,0,0,1
6017088,5.12,0,0015-05-09 10:02:37,0015-05-09 11:37:06,10,11,1.574722222,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
3500440,5.48,0,0015-05-09 11:59:41,0015-05-09 14:35:13,11,14,2.592222222,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
7350954,6.7,0,0015-05-11 08:59:58,0015-05-11 11:43:06,8,11,2.718888889,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
6843043,6.7,0,0015-05-12 09:00:26,0015-05-12 11:28:05,9,11,2.460833333,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
8094323,6.8,4.75,0015-05-13 09:06:13,0015-05-13 17:56:06,9,17,8.831388889,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
5833308,6.56,0,0015-05-14 09:02:02,0015-05-14 11:05:06,9,11,2.051111111,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
8327550,6.54,0,0015-05-15 09:02:07,0015-05-15 11:04:05,9,11,2.032777778,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
4580264,1.99,0,0015-05-15 15:58:45,0015-05-15 16:36:05,15,16,0.622222222,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
2043259,6.72,0,0015-05-16 09:57:51,0015-05-16 12:22:06,9,12,2.404166667,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
2636266,6.64,0,0015-05-17 10:00:26,0015-05-17 12:03:05,10,12,2.044166667,Sun,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,0,1,1
6976803,2.26,0,0015-05-17 12:33:20,0015-05-17 13:37:05,12,13,1.0625,Sun,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,0,1,1
3739661,6.92,0,0015-05-18 09:12:30,0015-05-18 11:28:06,9,11,2.26,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
9810647,1.16,0,0015-05-18 14:57:38,0015-05-18 15:49:06,14,15,0.857777778,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
4550364,6.45,0,0015-05-19 09:06:03,0015-05-19 11:06:05,9,11,2.000555556,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
9388820,4,0,0015-05-19 11:29:04,0015-05-19 13:37:06,11,13,2.133888889,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
4369382,6.71,0,0015-05-20 08:59:09,0015-05-20 11:11:06,8,11,2.199166667,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
2949384,0.91,0,0015-05-20 17:46:44,0015-05-20 18:56:06,17,18,1.156111111,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
4703592,6.35,0,0015-05-21 09:02:53,0015-05-21 11:01:06,9,11,1.970277778,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
5965252,6.58,0,0015-05-22 09:01:12,0015-05-22 11:04:13,9,11,2.050277778,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
7331338,2.32,0,0015-05-22 14:53:41,0015-05-22 15:44:07,14,15,0.840555556,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
2907516,6.66,0,0015-05-26 09:02:31,0015-05-26 11:06:06,9,11,2.059722222,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
9271119,6.67,0,0015-05-27 08:55:53,0015-05-27 11:03:06,8,11,2.120277778,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
5012038,2.02,0,0015-05-27 14:42:39,0015-05-27 15:46:06,14,15,1.0575,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
8439790,6.43,0,0015-05-28 09:04:24,0015-05-28 11:03:07,9,11,1.978611111,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
2719933,6.43,0,0015-05-30 10:00:56,0015-05-30 12:00:08,10,12,1.986666667,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
9465310,1.43,0,0015-05-30 15:08:52,0015-05-30 17:12:09,15,17,2.054722222,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
2742271,6.75,0,0015-06-01 08:59:25,0015-06-01 11:31:05,8,11,2.527777778,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
8829566,6.72,0,0015-06-02 09:04:19,0015-06-02 11:17:05,9,11,2.212777778,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
1699262,6.73,0,0015-06-03 09:04:39,0015-06-03 12:07:06,9,12,3.040833333,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
9916089,6.75,0,0015-06-04 09:04:14,0015-06-04 11:17:05,9,11,2.214166667,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
4366747,6.76,0,0015-06-05 09:01:32,0015-06-05 11:11:05,9,11,2.159166667,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
6226885,6.8,0,0015-06-06 09:57:21,0015-06-06 13:48:06,9,13,3.845833333,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
7858724,6.76,0,0015-06-08 09:02:17,0015-06-08 11:45:07,9,11,2.713888889,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
7656018,1.08,0,0015-06-08 15:18:56,0015-06-08 15:42:06,15,15,0.386111111,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
4609649,6.75,0,0015-06-09 08:56:28,0015-06-09 11:45:07,8,11,2.810833333,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
7464842,0.67,0,0015-06-09 14:37:52,0015-06-09 15:45:08,14,15,1.121111111,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
7615779,6.44,0,0015-06-16 08:59:13,0015-06-16 11:06:05,8,11,2.114444444,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
1229156,6.83,0.5,0015-06-17 09:03:13,0015-06-17 13:23:07,9,13,4.331666667,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
4650800,1.29,0,0015-06-17 14:32:05,0015-06-17 14:59:07,14,14,0.450555556,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
8287803,6.7,0,0015-06-18 09:01:08,0015-06-18 11:05:06,9,11,2.066111111,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
6934825,0.61,0,0015-06-18 14:35:30,0015-06-18 14:57:05,14,14,0.359722222,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
2802352,6.79,0,0015-06-19 09:04:26,0015-06-19 11:45:06,9,11,2.677777778,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
1373410,6.79,0,0015-06-20 09:58:20,0015-06-20 12:54:05,9,12,2.929166667,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
8228082,1.94,0,0015-06-20 13:55:06,0015-06-20 17:15:06,13,17,3.333333333,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
4210867,6.81,1.33,0015-06-22 08:58:42,0015-06-22 14:24:06,8,14,5.423333333,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
4946723,0.66,0,0015-06-22 16:15:40,0015-06-22 18:58:08,16,18,2.707777778,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
5386466,6.43,0,0015-06-24 09:03:34,0015-06-24 11:03:08,9,11,1.992777778,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
3477642,1.54,0,0015-06-24 14:48:59,0015-06-24 15:53:05,14,15,1.068333333,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
3219996,6.42,0,0015-06-25 09:02:42,0015-06-25 11:02:06,9,11,1.99,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
8317801,6.32,0,0015-06-26 09:02:35,0015-06-26 10:59:05,9,10,1.941666667,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
4677347,3.57,0,0015-06-26 17:48:32,0015-06-26 18:55:07,17,18,1.109722222,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
1454855,6.28,0,0015-06-29 08:58:51,0015-06-29 10:56:05,8,10,1.953888889,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
4226564,6.55,0,0015-06-30 09:03:23,0015-06-30 11:05:11,9,11,2.03,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
6336973,6.75,0,0015-07-01 09:03:10,0015-07-01 11:30:08,9,11,2.449444444,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
6753611,0.98,0,0015-07-01 15:14:46,0015-07-01 15:57:05,15,15,0.705277778,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
9253309,6.55,0,0015-07-02 09:03:23,0015-07-02 11:05:07,9,11,2.028888889,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
4838525,1.18,0,0015-07-02 15:41:10,0015-07-02 16:45:16,15,16,1.068333333,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
6361404,6.73,0,0015-07-04 10:49:41,0015-07-04 13:27:10,10,13,2.624722222,Sat,ios,34.282638,98345808,582873,461655,1,3,0,0,0,0,0,1,0,1
8126854,1.4,0,0015-07-04 14:09:15,0015-07-04 15:59:05,14,15,1.830555556,Sat,ios,34.282638,98345808,582873,461655,1,3,0,0,0,0,0,1,0,1
3465339,6.92,0,0015-07-05 10:02:27,0015-07-05 13:30:12,10,13,3.4625,Sun,ios,34.282638,98345808,582873,461655,1,3,0,0,0,0,0,0,1,1
3039878,6.81,0,0015-07-06 09:05:57,0015-07-06 11:22:08,9,11,2.269722222,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
2829100,6.4,0,0015-07-07 08:59:11,0015-07-07 10:58:05,8,10,1.981666667,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
5424193,6.75,0,0015-07-08 08:54:09,0015-07-08 12:16:05,8,12,3.365555556,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
9030693,6.9,0,0015-07-09 08:56:04,0015-07-09 11:24:06,8,11,2.467222222,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
6368116,6.82,0,0015-07-10 08:59:04,0015-07-10 11:23:05,8,11,2.400277778,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
5086690,1.94,0,0015-07-10 17:46:49,0015-07-10 18:59:06,17,18,1.204722222,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
5287888,6.69,0,0015-07-13 08:57:22,0015-07-13 11:04:06,8,11,2.112222222,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
6572911,6.53,0,0015-07-14 09:00:50,0015-07-14 11:02:06,9,11,2.021111111,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
6226395,6.82,0,0015-07-15 08:59:33,0015-07-15 11:26:05,8,11,2.442222222,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
3775165,6.84,0,0015-07-16 08:59:14,0015-07-16 11:56:05,8,11,2.9475,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
5144808,6.81,0.5,0015-07-17 08:54:30,0015-07-17 13:23:06,8,13,4.476666667,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
6948564,6.7,0,0015-07-18 09:58:14,0015-07-18 12:04:05,9,12,2.0975,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
2013384,6.76,0,0015-07-21 08:56:24,0015-07-21 11:04:05,8,11,2.128055556,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
8760549,1.35,0,0015-07-21 15:28:14,0015-07-21 17:38:06,15,17,2.164444444,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
1319514,6.76,0,0015-07-22 09:01:01,0015-07-22 11:40:12,9,11,2.653055556,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
5274467,6.8,0,0015-07-23 09:00:47,0015-07-23 11:21:05,9,11,2.338333333,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
8283235,6.75,0,0015-07-24 09:06:55,0015-07-24 11:25:12,9,11,2.304722222,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
7783255,3.53,0,0015-07-25 09:58:30,0015-07-25 11:04:06,9,11,1.093333333,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
4665794,5.22,0,0015-07-25 11:27:45,0015-07-25 13:31:05,11,13,2.055555556,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
8723723,6.78,0,0015-07-27 08:55:50,0015-07-27 11:25:17,8,11,2.490833333,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
6083500,6.82,0,0015-07-28 09:02:23,0015-07-28 11:44:06,9,11,2.695277778,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
8989382,6.52,0,0015-07-29 10:59:43,0015-07-29 13:08:06,10,13,2.139722222,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
7213916,6.79,0,0015-07-30 08:48:21,0015-07-30 11:23:06,8,11,2.579166667,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
8696724,6.76,0,0015-07-31 09:02:11,0015-07-31 11:43:05,9,11,2.681666667,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
1130851,6.71,0,0015-08-03 08:55:36,0015-08-03 11:01:06,8,11,2.091666667,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
2791051,6.7,0,0015-08-04 08:59:30,0015-08-04 11:17:06,8,11,2.293333333,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
6830657,6.77,0,0015-08-05 08:58:48,0015-08-05 12:02:06,8,12,3.055,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
1763182,6.78,0,0015-08-06 09:00:04,0015-08-06 11:24:07,9,11,2.400833333,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
6561087,6.79,0,0015-08-07 08:58:57,0015-08-07 11:51:06,8,11,2.869166667,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
6335334,4.14,0,0015-08-07 15:27:41,0015-08-07 18:12:07,15,18,2.740555556,Fri,ios,32.8745456,98345808,955429,493904,1,1,0,0,0,0,1,0,0,1
1383996,6.94,0,0015-08-08 10:43:59,0015-08-08 13:02:06,10,13,2.301944444,Sat,ios,33.7569336,98345808,250527,976902,1,3,0,0,0,0,0,1,0,1
4549408,6.77,0,0015-08-10 09:00:11,0015-08-10 12:02:06,9,12,3.031944444,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
3254926,6.8,0,0015-08-11 09:02:22,0015-08-11 11:38:07,9,11,2.595833333,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
3407937,6.73,0.5,0015-08-12 08:57:49,0015-08-12 13:01:06,8,13,4.054722222,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
4407891,6.71,0,0015-08-13 09:02:03,0015-08-13 11:09:06,9,11,2.1175,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
7603255,6.78,0,0015-08-14 08:56:30,0015-08-14 11:05:12,8,11,2.145,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
8495947,6.42,0,0015-08-15 09:59:42,0015-08-15 11:58:06,9,11,1.973333333,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
7721432,2.31,0,0015-08-15 15:28:19,0015-08-15 17:58:06,15,17,2.496388889,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
6635627,6.78,0,0015-08-17 08:59:28,0015-08-17 11:25:08,8,11,2.427777778,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
2553589,1.54,0,0015-08-17 17:55:54,0015-08-17 18:53:07,17,18,0.953611111,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
2939024,6.81,0,0015-08-18 09:06:11,0015-08-18 11:52:06,9,11,2.765277778,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
9628154,6.88,0,0015-08-19 09:02:58,0015-08-19 11:18:06,9,11,2.252222222,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
6517212,6.84,0,0015-08-20 08:58:38,0015-08-20 11:15:08,8,11,2.275,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
6074874,6.83,0,0015-08-24 08:57:08,0015-08-24 12:28:06,8,12,3.516111111,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
3598945,6.89,0,0015-08-25 09:00:46,0015-08-25 11:23:05,9,11,2.371944444,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
7984433,6.72,0,0015-08-26 09:04:15,0015-08-26 11:38:06,9,11,2.564166667,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
7300446,0.89,0,0015-08-26 15:14:36,0015-08-26 17:21:06,15,17,2.108333333,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
9893797,6.8,0,0015-08-31 08:46:17,0015-08-31 11:12:07,8,11,2.430555556,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
4788786,6.82,0,0015-09-01 09:04:20,0015-09-01 12:47:08,9,12,3.713333333,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
2921246,6.84,0,0015-09-02 09:01:36,0015-09-02 11:20:11,9,11,2.309722222,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
8841642,6.85,0,0015-09-03 08:55:58,0015-09-03 12:05:07,8,12,3.1525,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
7410448,6.79,0,0015-09-04 09:01:23,0015-09-04 11:33:06,9,11,2.528611111,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
5025613,2.16,0,0015-09-04 17:16:18,0015-09-04 18:09:10,17,18,0.881111111,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
6927280,5.7,0,0015-09-05 10:23:22,0015-09-05 12:09:06,10,12,1.762222222,Sat,ios,33.7569336,98345808,250527,976902,1,3,0,0,0,0,0,1,0,1
3210979,3.61,0,0015-09-05 13:35:05,0015-09-05 15:29:06,13,15,1.900277778,Sat,ios,33.7569336,98345808,250527,976902,1,3,0,0,0,0,0,1,0,1
1508482,6.72,0,0015-09-08 08:58:55,0015-09-08 11:20:10,8,11,2.354166667,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
4981877,1.11,0,0015-09-08 16:21:07,0015-09-08 18:53:08,16,18,2.533611111,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
9984728,6.76,0,0015-09-09 08:57:44,0015-09-09 11:53:09,8,11,2.923611111,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
4991173,1.33,0,0015-09-09 18:17:10,0015-09-09 18:53:06,18,18,0.598888889,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
7336039,6.67,0,0015-09-10 09:01:39,0015-09-10 11:07:08,9,11,2.091388889,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
7983098,6.71,0,0015-09-11 08:59:33,0015-09-11 11:46:06,8,11,2.775833333,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
8398022,6.69,0,0015-09-12 10:01:35,0015-09-12 13:36:09,10,13,3.576111111,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
6551574,6.77,0,0015-09-14 09:07:29,0015-09-14 11:34:06,9,11,2.443611111,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
4057047,0.75,0,0015-09-14 17:16:45,0015-09-14 18:14:09,17,18,0.956666667,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
6955561,6.71,0,0015-09-15 09:05:28,0015-09-15 11:26:07,9,11,2.344166667,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
3512412,6.73,0,0015-09-16 09:09:19,0015-09-16 11:55:11,9,11,2.764444444,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
3715890,1.81,0,0015-09-18 15:05:21,0015-09-18 15:41:09,15,15,0.596666667,Fri,ios,32.8745456,98345808,955429,493904,1,1,0,0,0,0,1,0,0,1
8003577,5.47,0,0015-09-19 09:57:46,0015-09-19 11:40:12,9,11,1.707222222,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
6388560,3.42,0,0015-09-19 11:55:52,0015-09-19 14:58:08,11,14,3.037777778,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
9940649,2.89,0,0015-09-19 15:35:34,0015-09-19 17:25:10,15,17,1.826666667,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
2446166,6.68,0,0015-09-21 09:02:01,0015-09-21 11:46:05,9,11,2.734444444,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
8566820,1.07,0,0015-09-21 18:29:11,0015-09-21 18:55:12,18,18,0.433611111,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
2672015,6.71,0,0015-09-22 09:01:06,0015-09-22 11:38:10,9,11,2.617777778,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
7860223,6.65,0,0015-09-23 09:03:28,0015-09-23 12:35:09,9,12,3.528055556,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1
5712517,6.73,0,0015-09-24 08:59:02,0015-09-24 11:08:06,8,11,2.151111111,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1
3709561,6.75,0,0015-09-25 09:03:47,0015-09-25 11:21:06,9,11,2.288611111,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1
1534187,6.73,0,0015-09-26 10:01:49,0015-09-26 12:33:05,10,12,2.521111111,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
4232060,2.06,0,0015-09-26 14:47:00,0015-09-26 15:29:07,14,15,0.701944444,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1
7541830,6.72,0,0015-09-28 08:59:45,0015-09-28 11:07:06,8,11,2.1225,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1
8421214,6.43,0,0015-09-29 09:03:18,0015-09-29 11:04:07,9,11,2.013611111,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1
